  0.0    0.0    23.91      5.0
  0.0119999
          3     700   3      0.0 0.0 0.0
  0     0     0            0.46525   24.08764990157571972
  0     0     0            0.46525   23.92078373571400718
  0     0     0            0.46525   21.74190526640378707
  0     0     0            0.46525   22.64110469648331403
  0     0     0            0.46525   26.17373685941733896
  0     0     0            0.46525   31.38580886993239005
  0     0     0            0.46525   27.37966901784139395
  0     0     0            0.46525   22.41408425750692146
  0     0     0            0.46525   22.33365268349075450
  0     0     0            0.46525   21.03164102903754440
  0     0     0            0.46525   21.07854872831164528
  0     0     0            0.46525   28.70782315497953618
  0     0     0            0.46525   22.25910851838395743
  0     0     0            0.46525   24.67926383879651553
  0     0     0            0.46525   23.38209637959417364
  0     0     0            0.46525   31.10092623912968435
  0     0     0            0.46525   31.87685271769098705
  0     0     0            0.46525   21.78339472333867022
  0     0     0            0.46525   24.32638252732485284
  0     0     0            0.46525   23.93308349052306383
  0     0     0            0.46525   22.38733511279464494
  0     0     0            0.46525   27.72730781721835314
  0     0     0            0.46525   22.44404104892288387
  0     0     0            0.46525   22.20208871719732713
  0     0     0            0.46525   22.01682310360520489
  0     0     0            0.46525   21.67729952178174813
  0     0     0            0.46525   21.66900352894824167
  0     0     0            0.46525   29.60983211375836532
  0     0     0            0.46525   21.93629377539723180
  0     0     0            0.46525   25.45018133427114293
  0     0     0            0.46525   22.84198168157423936
  0     0     0            0.46525   25.11863907641654237
  0     0     0            0.46525   22.85094670197555544
  0     0     0            0.46525   22.93250266660649928
  0     0     0            0.46525   21.89448294551331387
  0     0     0            0.46525   24.33184713844936198
  0     0     0            0.46525   25.26410119545095512
  0     0     0            0.46525   21.70713385529248285
  0     0     0            0.46525   22.46648592034177483
  0     0     0            0.46525   22.14461516112191219
  0     0     0            0.46525   31.21942125564068959
  0     0     0            0.46525   23.76698215375157730
  0     0     0            0.46525   31.78548269984796804
  0     0     0            0.46525   21.70690869458827166
  0     0     0            0.46525   21.50165136185286485
  0     0     0            0.46525   23.01849472794742368
  0     0     0            0.46525   22.62880106507846989
  0     0     0            0.46525   28.18022498239652407
  0     0     0            0.46525   23.13859727757644436
  0     0     0            0.46525   23.69532186591435163
  0     0     0            0.46525   23.54516354943894640
  0     0     0            0.46525   21.88863593494773241
  0     0     0            0.46525   25.27991524873076301
  0     0     0            0.46525   31.59750643055058106
  0     0     0            0.46525   31.39762992823132493
  0     0     0            0.46525   24.44670889252033774
  0     0     0            0.46525   23.68688556785577859
  0     0     0            0.46525   23.18070694100010343
  0     0     0            0.46525   23.15700433914834377
  0     0     0            0.46525   24.06185042050708844
  0     0     0            0.46525   23.56608163855412741
  0     0     0            0.46525   25.05404638455733490
  0     0     0            0.46525   23.71908474127510402
  0     0     0            0.46525   23.47679988589156963
  0     0     0            0.46525   24.31693590590608167
  0     0     0            0.46525   22.30566726419392154
  0     0     0            0.46525   25.74163900652933279
  0     0     0            0.46525   23.14866898964870501
  0     0     0            0.46525   22.17093914839816904
  0     0     0            0.46525   22.31383196616440046
  0     0     0            0.46525   31.81692600299337670
  0     0     0            0.46525   22.74433258573076344
  0     0     0            0.46525   22.98107164157901039
  0     0     0            0.46525   23.15465309313144360
  0     0     0            0.46525   23.19349079880273834
  0     0     0            0.46525   25.33023938930288210
  0     0     0            0.46525   28.46060034367124558
  0     0     0            0.46525   24.88130328179488870
  0     0     0            0.46525   20.87289835332526522
  0     0     0            0.46525   24.37228222659946297
  0     0     0            0.46525   21.22882669637020570
  0     0     0            0.46525   23.85442667706764297
  0     0     0            0.46525   22.21887337120176653
  0     0     0            0.46525   24.48370929010552999
  0     0     0            0.46525   22.28515271904867490
  0     0     0            0.46525   21.90595343880615786
  0     0     0            0.46525   26.15391700056970592
  0     0     0            0.46525   25.30044759186221270
  0     0     0            0.46525   22.02132186827234506
  0     0     0            0.46525   23.56572418819837367
  0     0     0            0.46525   23.17650322317145495
  0     0     0            0.46525   24.86354539100524619
  0     0     0            0.46525   22.52083214643391429
  0     0     0            0.46525   22.71471800343050518
  0     0     0            0.46525   21.94609034520630075
  0     0     0            0.46525   24.47326192636401387
  0     0     0            0.46525   23.66591413615955375
  0     0     0            0.46525   24.79156545484706342
  0     0     0            0.46525   23.54664519698786762
  0     0     0            0.46525   22.17785870447427499
  0     0     0            0.46525   23.54903118117910665
  0     0     0            0.46525   25.93777281035359294
  0     0     0            0.46525   25.27483082367220746
  0     0     0            0.46525   23.61748129665016904
  0     0     0            0.46525   30.08668059396641326
  0     0     0            0.46525   24.48534767152114355
  0     0     0            0.46525   23.53834298697812244
  0     0     0            0.46525   23.30041579981021371
  0     0     0            0.46525   24.26048401761105922
  0     0     0            0.46525   23.24656797020390187
  0     0     0            0.46525   28.21107408552733631
  0     0     0            0.46525   31.09043479109426755
  0     0     0            0.46525   25.22146939232087348
  0     0     0            0.46525   23.43987151555025150
  0     0     0            0.46525   29.14826095673371498
  0     0     0            0.46525   22.20642159382670044
  0     0     0            0.46525   23.07560237795551217
  0     0     0            0.46525   22.13557626366585041
  0     0     0            0.46525   21.73852308403853684
  0     0     0            0.46525   24.23641781455329181
  0     0     0            0.46525   29.67030340530543242
  0     0     0            0.46525   22.27308156100063385
  0     0     0            0.46525   25.66657542048623242
  0     0     0            0.46525   23.28509894323651253
  0     0     0            0.46525   24.76705096834912112
  0     0     0            0.46525   27.47268052749218015
  0     0     0            0.46525   24.44732241668625150
  0     0     0            0.46525   24.98823700218937915
  0     0     0            0.46525   31.08139894350916421
  0     0     0            0.46525   26.75569460914719855
  0     0     0            0.46525   22.32620004617605503
  0     0     0            0.46525   23.19258914513410375
  0     0     0            0.46525   24.33793745215188764
  0     0     0            0.46525   26.50852885830855143
  0     0     0            0.46525   22.59769525516734134
  0     0     0            0.46525   22.23580698572303760
  0     0     0            0.46525   26.58225239047585831
  0     0     0            0.46525   32.52554993176259046
  0     0     0            0.46525   30.05544863168618974
  0     0     0            0.46525   32.12644144801772228
  0     0     0            0.46525   22.27502387294487463
  0     0     0            0.46525   25.53013294749041151
  0     0     0            0.46525   22.23766731034069721
  0     0     0            0.46525   24.25962314426510602
  0     0     0            0.46525   22.42174544491694732
  0     0     0            0.46525   24.93139078827159238
  0     0     0            0.46525   22.78379859862959123
  0     0     0            0.46525   26.36724611560220666
  0     0     0            0.46525   22.79344215764308146
  0     0     0            0.46525   23.99006510949621784
  0     0     0            0.46525   24.33270213272976434
  0     0     0            0.46525   26.06420643061672138
  0     0     0            0.46525   26.42669942032804187
  0     0     0            0.46525   23.18096908315942528
  0     0     0            0.46525   25.03738544113478071
  0     0     0            0.46525   28.10522149412368265
  0     0     0            0.46525   25.41941175384403806
  0     0     0            0.46525   24.86117506782870024
  0     0     0            0.46525   25.06434063809859580
  0     0     0            0.46525   23.26712650379208824
  0     0     0            0.46525   26.14390700812930390
  0     0     0            0.46525   25.36026332348376400
  0     0     0            0.46525   25.58031438183680706
  0     0     0            0.46525   23.22772808020252455
  0     0     0            0.46525   25.97304735045008783
  0     0     0            0.46525   23.28275515130034634
  0     0     0            0.46525   22.57282967546834840
  0     0     0            0.46525   23.20032185369788635
  0     0     0            0.46525   25.10503592704107945
  0     0     0            0.46525   25.04547562942628147
  0     0     0            0.46525   31.15703132829879962
  0     0     0            0.46525   23.92538056421934201
  0     0     0            0.46525   26.95685920708636019
  0     0     0            0.46525   30.79326925736640419
  0     0     0            0.46525   24.93872975088580546
  0     0     0            0.46525   23.30352142804010640
  0     0     0            0.46525   26.44139924858836110
  0     0     0            0.46525   23.09012165169021813
  0     0     0            0.46525   25.08851776049203153
  0     0     0            0.46525   24.66339589899040163
  0     0     0            0.46525   23.28568966541790886
  0     0     0            0.46525   25.66239723485457347
  0     0     0            0.46525   23.50752134309579588
  0     0     0            0.46525   28.80661399983245730
  0     0     0            0.46525   26.09098516040997140
  0     0     0            0.46525   23.92611340115437102
  0     0     0            0.46525   25.28046769896895896
  0     0     0            0.46525   24.22501413042702012
  0     0     0            0.46525   23.55395036106279960
  0     0     0            0.46525   23.49499941351272625
  0     0     0            0.46525   28.19676510766473143
  0     0     0            0.46525   27.95746754979742121
  0     0     0            0.46525   25.38140963552195473
  0     0     0            0.46525   25.29558315120809198
  0     0     0            0.46525   31.98741739998820321
  0     0     0            0.46525   22.26216114804797641
  0     0     0            0.46525   21.83399321612321131
  0     0     0            0.46525   25.97420046742698929
  0     0     0            0.46525   22.83884050739676042
  0     0     0            0.46525   24.96354016712588475
  0     0     0            0.46525   24.68184948991709504
  0     0     0            0.46525   24.36413873321593826
  0     0     0            0.46525   26.15152205292443455
  0     0     0            0.46525   25.32249464378161719
  0     0     0            0.46525   24.49119163347086570
  0     0     0            0.46525   25.25157621206589909
  0     0     0            0.46525   25.16564889201742261
  0     0     0            0.46525   25.31117669190515329
  0     0     0            0.46525   25.40761678692622638
  0     0     0            0.46525   25.92259299192909339
  0     0     0            0.46525   24.34660037499191887
  0     0     0            0.46525   23.18275189110667611
  0     0     0            0.46525   21.63532721484148524
  0     0     0            0.46525   24.71711694257155756
